X,Y,OBJECTID,currentValueTime,currentValue,Name
-284252.393763688,6697912.39153731,1995,2017/01/11 04:00:00+00,0.132,Brislington
-284399.352004795,6701468.19484754,1996,2017/01/12 16:00:00+00,0.476,Netham Weir
-285656.259471231,6704915.77537443,1997,2017/01/15 04:00:00+00,7.727,Eastville
-284399.352004795,6701468.19484754,1998,2017/01/15 16:00:00+00,0.493,Netham Weir
-292299.699288219,6699323.02851977,1999,2017/01/19 10:00:00+00,0.952,Ashton Vale
-285656.259471231,6704915.77537443,2000,2017/01/20 04:00:00+00,7.687,Eastville
-284252.393763688,6697912.39153731,2001,2017/02/01 16:00:00+00,0.232,Brislington
-292299.699288219,6699323.02851977,2002,2017/01/31 16:00:00+00,1.031,Ashton Vale
-284252.393763688,6697912.39153731,2003,2016/08/14 17:00:00+01,0.069,Brislington
-284252.393763688,6697912.39153731,2004,2016/08/15 05:00:00+01,0.068,Brislington
-292299.699288219,6699323.02851977,2005,2016/08/15 20:00:00+01,0.913,Ashton Vale
-285656.259471231,6704915.77537443,2006,2016/04/30 05:00:00+01,0.395,Eastville
-285656.259471231,6704915.77537443,2007,2015/06/12 05:30:00+01,0.309,Eastville
-284399.352004795,6701468.19484754,2008,2016/10/09 05:00:00+01,0.396,Netham Weir
-293204.769686181,6697303.4512554,2009,2015/08/14 02:00:00+01,-0.013,Colliters Brook
-292299.699288219,6699323.02851977,2010,2016/09/27 05:00:00+01,0.947,Ashton Vale
-284399.352004795,6701468.19484754,2011,2015/08/23 11:30:00+01,0.476,Netham Weir
-284252.393763688,6697912.39153731,2012,2016/08/24 17:00:00+01,0.075,Brislington
-284252.393763688,6697912.39153731,2013,2016/08/25 06:00:00+01,0.1,Brislington
-284399.352004795,6701468.19484754,2014,2016/05/30 17:15:00+01,0.408,Netham Weir
-284399.352004795,6701468.19484754,2015,2016/02/23 11:15:00+00,0.375,Netham Weir
-293204.769686181,6697303.4512554,2016,2016/02/24 04:00:00+00,0.222,Colliters Brook
-284252.393763688,6697912.39153731,2017,2016/09/21 05:00:00+01,0.072,Brislington
-284252.393763688,6697912.39153731,2018,2015/01/31 04:15:00+00,0.122,Brislington
-293204.769686181,6697303.4512554,2019,2015/02/05 04:15:00+00,0.058,Colliters Brook
-285656.259471231,6704915.77537443,2020,2015/02/07 04:15:00+00,0.383999999999999,Eastville
-287945.67407325,6702017.94952149,2021,2015/02/22 20:30:00+00,0.102,Bristol Harbour Passage Street
-287945.67407325,6702017.94952149,2022,2016/03/31 05:00:00+01,0.138,Bristol Harbour Passage Street
-285656.259471231,6704915.77537443,2023,2015/02/26 04:15:00+00,0.438,Eastville
-292299.699288219,6699323.02851977,2024,2015/03/04 04:15:00+00,0.981,Ashton Vale
-293204.769686181,6697303.4512554,2025,2015/03/08 09:15:00+00,0.097,Colliters Brook
-285656.259471231,6704915.77537443,2026,2016/03/16 04:00:00+00,0.416,Eastville
-293204.769686181,6697303.4512554,2027,2015/03/11 04:15:00+00,0.077,Colliters Brook
-284399.352004795,6701468.19484754,2028,2016/03/22 11:15:00+00,0.283,Netham Weir
-284399.352004795,6701468.19484754,2029,2015/03/21 04:15:00+00,0.439,Netham Weir
-284252.393763688,6697912.39153731,2030,2015/07/17 05:15:00+01,0.081,Brislington
-284252.393763688,6697912.39153731,2031,2016/05/15 17:00:00+01,0.106,Brislington
-292299.699288219,6699323.02851977,2032,2016/05/19 17:00:00+01,0.938,Ashton Vale
-293204.769686181,6697303.4512554,2033,2015/08/01 05:30:00+01,-0.004,Colliters Brook
-293204.769686181,6697303.4512554,2034,2016/08/21 10:00:00+01,0.009,Colliters Brook
-285656.259471231,6704915.77537443,2035,2015/08/04 22:30:00+01,-2.5,Eastville
-293204.769686181,6697303.4512554,2036,2015/08/05 05:15:00+01,-0.012,Colliters Brook
-285656.259471231,6704915.77537443,2037,2015/08/06 13:45:00+01,-2.5,Eastville
-285656.259471231,6704915.77537443,2038,2016/05/21 05:00:00+01,0.379,Eastville
-285656.259471231,6704915.77537443,2039,2015/06/15 05:30:00+01,0.363,Eastville
-287945.67407325,6702017.94952149,2040,2016/08/17 05:00:00+01,0.058,Bristol Harbour Passage Street
-285656.259471231,6704915.77537443,2041,2015/06/20 05:30:00+01,0.305,Eastville
-293204.769686181,6697303.4512554,2042,2016/09/24 17:00:00+01,-0.006,Colliters Brook
-292299.699288219,6699323.02851977,2043,2015/03/26 10:15:00+00,0.958,Ashton Vale
-292299.699288219,6699323.02851977,2044,2015/04/01 05:15:00+01,0.959,Ashton Vale
-293204.769686181,6697303.4512554,2045,2016/03/25 16:00:00+00,0.042,Colliters Brook
-285656.259471231,6704915.77537443,2046,2016/04/06 21:00:00+01,0.489,Eastville
-287945.67407325,6702017.94952149,2047,2016/04/14 05:00:00+01,0.16,Bristol Harbour Passage Street
-284252.393763688,6697912.39153731,2048,2015/04/14 05:15:00+01,0.089,Brislington
-293204.769686181,6697303.4512554,2049,2015/04/13 10:15:00+01,0.021,Colliters Brook
-284252.393763688,6697912.39153731,2050,2016/04/11 17:00:00+01,0.222,Brislington
-293204.769686181,6697303.4512554,2051,2015/04/20 10:15:00+01,0.012,Colliters Brook
-285656.259471231,6704915.77537443,2052,2015/03/09 04:15:00+00,0.363,Eastville
-292299.699288219,6699323.02851977,2053,2015/03/09 04:15:00+00,0.961,Ashton Vale
-285656.259471231,6704915.77537443,2054,2016/04/01 20:30:00+01,0.415,Eastville
-292299.699288219,6699323.02851977,2055,2015/03/10 04:15:00+00,0.962,Ashton Vale
-285656.259471231,6704915.77537443,2056,2016/03/20 04:00:00+00,0.488,Eastville
-292299.699288219,6699323.02851977,2057,2016/04/02 17:00:00+01,0.914,Ashton Vale
-287945.67407325,6702017.94952149,2058,2017/02/12 16:00:00+00,0.082,Bristol Harbour Passage Street
-292299.699288219,6699323.02851977,2059,2017/02/21 16:00:00+00,0.959,Ashton Vale
-287945.67407325,6702017.94952149,2060,2017/02/22 04:00:00+00,0.067,Bristol Harbour Passage Street
-284252.393763688,6697912.39153731,2061,2017/02/27 04:00:00+00,0.153,Brislington
-292299.699288219,6699323.02851977,2062,2017/02/27 04:00:00+00,0.985,Ashton Vale
-285656.259471231,6704915.77537443,2063,2017/02/27 21:15:00+00,7.895,Eastville
-293204.769686181,6697303.4512554,2064,2017/03/01 09:00:00+00,0.294,Colliters Brook
-292299.699288219,6699323.02851977,2065,2017/03/06 05:45:00+00,0.99,Ashton Vale
-292299.699288219,6699323.02851977,2066,2017/03/08 18:00:00+00,0.988,Ashton Vale
-284252.393763688,6697912.39153731,2067,2017/03/15 04:15:00+00,0.113,Brislington
-285656.259471231,6704915.77537443,2068,2017/03/15 04:00:00+00,7.601,Eastville
-284252.393763688,6697912.39153731,2069,2017/03/16 16:00:00+00,0.108,Brislington
-293204.769686181,6697303.4512554,2070,2017/03/16 16:00:00+00,0.069,Colliters Brook
-284252.393763688,6697912.39153731,2071,2017/03/22 04:00:00+00,0.242,Brislington
-285656.259471231,6704915.77537443,2072,2017/03/23 04:00:00+00,7.676,Eastville
-284252.393763688,6697912.39153731,2073,2017/04/01 05:00:00+01,0.099,Brislington
-284252.393763688,6697912.39153731,2074,2017/04/02 17:00:00+01,0.094,Brislington
-293204.769686181,6697303.4512554,2075,2017/04/04 10:00:00+01,0.024,Colliters Brook
-287945.67407325,6702017.94952149,2076,2017/04/05 05:00:00+01,0.105,Bristol Harbour Passage Street
-284252.393763688,6697912.39153731,2077,2017/04/05 17:00:00+01,0.086,Brislington
-284252.393763688,6697912.39153731,2078,2017/04/14 05:00:00+01,0.077,Brislington
-284399.352004795,6701468.19484754,2079,2017/04/19 17:00:00+01,0.371,Netham Weir
-292299.699288219,6699323.02851977,2080,2017/04/20 05:00:00+01,0.944,Ashton Vale
-284252.393763688,6697912.39153731,2081,2017/04/25 05:00:00+01,0.068,Brislington
-285656.259471231,6704915.77537443,2082,2017/04/25 17:00:00+01,7.562,Eastville
-285656.259471231,6704915.77537443,2083,2017/04/25 23:00:00+01,7.574,Eastville
-293204.769686181,6697303.4512554,2084,2017/04/26 05:00:00+01,0.002,Colliters Brook
-293204.769686181,6697303.4512554,2085,2017/05/02 05:00:00+01,0.001,Colliters Brook
-293204.769686181,6697303.4512554,2086,2017/05/04 10:00:00+01,-0.002,Colliters Brook
-293204.769686181,6697303.4512554,2087,2017/05/05 10:00:00+01,0.001,Colliters Brook
-284252.393763688,6697912.39153731,2088,2016/11/30 04:00:00+00,0.118,Brislington
-284399.352004795,6701468.19484754,2089,2016/12/10 16:00:00+00,0.471,Netham Weir
-285656.259471231,6704915.77537443,2090,2016/12/13 11:00:00+00,7.826,Eastville
-292299.699288219,6699323.02851977,2091,2016/12/19 16:00:00+00,0.968,Ashton Vale
-284252.393763688,6697912.39153731,2092,2016/12/21 16:00:00+00,0.111,Brislington
-284399.352004795,6701468.19484754,2093,2016/12/24 16:00:00+00,0.451,Netham Weir
-292299.699288219,6699323.02851977,2094,2016/12/28 04:00:00+00,0.961,Ashton Vale
-287945.67407325,6702017.94952149,2095,2017/01/07 04:00:00+00,0.11,Bristol Harbour Passage Street
-284399.352004795,6701468.19484754,2096,2017/01/11 04:00:00+00,0.495,Netham Weir
-293204.769686181,6697303.4512554,2097,2017/01/20 16:15:00+00,0.18,Colliters Brook
-292299.699288219,6699323.02851977,2098,2017/01/24 19:00:00+00,0.952,Ashton Vale
-287945.67407325,6702017.94952149,2099,2017/01/26 04:00:00+00,0.093,Bristol Harbour Passage Street
-293204.769686181,6697303.4512554,2100,2017/02/01 22:15:00+00,0.445,Colliters Brook
-292299.699288219,6699323.02851977,2101,2017/01/30 16:00:00+00,1.059,Ashton Vale
-284252.393763688,6697912.39153731,2102,2017/02/06 04:00:00+00,0.149,Brislington
-285656.259471231,6704915.77537443,2103,2017/05/18 05:00:00+01,7.65,Eastville
-284252.393763688,6697912.39153731,2104,2017/05/23 05:00:00+01,0.07,Brislington
-293204.769686181,6697303.4512554,2105,2014/12/30 09:15:00+00,0.121,Colliters Brook
-293204.769686181,6697303.4512554,2106,2016/02/20 04:00:00+00,0.287,Colliters Brook
-293204.769686181,6697303.4512554,2107,2015/01/14 04:15:00+00,0.501,Colliters Brook
-292299.699288219,6699323.02851977,2108,2015/01/11 04:15:00+00,1.001,Ashton Vale
-287945.67407325,6702017.94952149,2109,2015/01/18 04:15:00+00,0.146,Bristol Harbour Passage Street
-285656.259471231,6704915.77537443,2110,2015/01/18 04:15:00+00,0.512,Eastville
-293204.769686181,6697303.4512554,2111,2015/01/22 09:15:00+00,0.24,Colliters Brook
-293204.769686181,6697303.4512554,2112,2015/01/25 04:15:00+00,0.162,Colliters Brook
-284252.393763688,6697912.39153731,2113,2015/01/27 04:15:00+00,0.126,Brislington
-287945.67407325,6702017.94952149,2114,2016/08/06 05:00:00+01,0.032,Bristol Harbour Passage Street
-293204.769686181,6697303.4512554,2115,2016/09/20 10:00:00+01,0.001,Colliters Brook
-285656.259471231,6704915.77537443,2116,2016/09/20 17:00:00+01,0.324,Eastville
-284399.352004795,6701468.19484754,2117,2015/02/03 11:30:00+00,0.451,Netham Weir
-292299.699288219,6699323.02851977,2118,2015/05/10 05:15:00+01,0.941,Ashton Vale
-284252.393763688,6697912.39153731,2119,2016/04/21 06:00:00+01,0.101,Brislington
-284252.393763688,6697912.39153731,2120,2015/05/15 05:15:00+01,0.106,Brislington
-284252.393763688,6697912.39153731,2121,2016/08/13 05:00:00+01,0.07,Brislington
-293204.769686181,6697303.4512554,2122,2016/04/26 05:00:00+01,0.027,Colliters Brook
-285656.259471231,6704915.77537443,2123,2015/05/30 05:30:00+01,0.335999999999999,Eastville
-284252.393763688,6697912.39153731,2124,2016/08/16 05:00:00+01,0.068,Brislington
-285656.259471231,6704915.77537443,2125,2015/06/06 05:30:00+01,0.343999999999999,Eastville
-284399.352004795,6701468.19484754,2126,2016/04/30 05:00:00+01,0.463,Netham Weir
-292299.699288219,6699323.02851977,2127,2015/02/11 04:15:00+00,0.961,Ashton Vale
-284252.393763688,6697912.39153731,2128,2016/03/04 04:00:00+00,0.156,Brislington
-293204.769686181,6697303.4512554,2129,2015/02/25 04:15:00+00,0.454,Colliters Brook
-284399.352004795,6701468.19484754,2130,2016/03/10 04:00:00+00,0.618,Netham Weir
-287945.67407325,6702017.94952149,2131,2015/02/23 04:15:00+00,0.100000000000001,Bristol Harbour Passage Street
-284252.393763688,6697912.39153731,2132,2015/02/23 04:15:00+00,0.212,Brislington
-293204.769686181,6697303.4512554,2133,2015/02/23 09:45:00+00,0.407,Colliters Brook
-293204.769686181,6697303.4512554,2134,2015/02/23 15:15:00+00,0.466,Colliters Brook
-285656.259471231,6704915.77537443,2135,2016/03/15 04:00:00+00,0.416,Eastville
-293204.769686181,6697303.4512554,2136,2016/03/18 04:00:00+00,0.382,Colliters Brook
-285656.259471231,6704915.77537443,2137,2016/03/21 04:00:00+00,0.48,Eastville
-284252.393763688,6697912.39153731,2138,2015/03/19 05:15:00+00,0.102,Brislington
-287945.67407325,6702017.94952149,2139,2016/03/23 16:00:00+00,0.064,Bristol Harbour Passage Street
-287945.67407325,6702017.94952149,2140,2015/03/22 04:15:00+00,0.16,Bristol Harbour Passage Street
-284399.352004795,6701468.19484754,2141,2015/04/06 05:15:00+01,0.431,Netham Weir
-287945.67407325,6702017.94952149,2142,2015/04/10 05:15:00+01,0.171,Bristol Harbour Passage Street
-293204.769686181,6697303.4512554,2143,2016/04/08 17:00:00+01,0.041,Colliters Brook
-284252.393763688,6697912.39153731,2144,2016/04/11 05:00:00+01,0.115,Brislington
-284252.393763688,6697912.39153731,2145,2015/04/19 05:15:00+01,0.084,Brislington
-293204.769686181,6697303.4512554,2146,2015/04/20 05:15:00+01,0.012,Colliters Brook
-293204.769686181,6697303.4512554,2147,2015/04/21 05:15:00+01,0.004,Colliters Brook
-284399.352004795,6701468.19484754,2148,2016/04/13 05:00:00+01,0.579,Netham Weir
-292299.699288219,6699323.02851977,2149,2014/12/11 12:15:00+00,0.967,Ashton Vale
-284399.352004795,6701468.19484754,2150,2014/12/11 23:00:00+00,0.506,Netham Weir
-292299.699288219,6699323.02851977,2151,2016/02/14 19:15:00+00,0.973,Ashton Vale
-287945.67407325,6702017.94952149,2152,2016/09/18 17:00:00+01,0.066,Bristol Harbour Passage Street
-284399.352004795,6701468.19484754,2153,2014/12/17 18:15:00+00,0.56,Netham Weir
-285656.259471231,6704915.77537443,2154,2014/12/18 09:30:00+00,0.456,Eastville
-292299.699288219,6699323.02851977,2155,2015/08/13 19:00:00+01,0.915,Ashton Vale
-284252.393763688,6697912.39153731,2156,2015/08/14 00:30:00+01,0.071,Brislington
-285656.259471231,6704915.77537443,2157,2015/08/14 15:45:00+01,0.449,Eastville
-285656.259471231,6704915.77537443,2158,2015/08/15 15:45:00+01,0.327999999999999,Eastville
-287945.67407325,6702017.94952149,2159,2016/08/22 17:00:00+01,0.061,Bristol Harbour Passage Street
-287945.67407325,6702017.94952149,2160,2016/08/23 17:00:00+01,0.08,Bristol Harbour Passage Street
-284252.393763688,6697912.39153731,2161,2015/08/19 05:30:00+01,0.071,Brislington
-284399.352004795,6701468.19484754,2162,2016/05/27 20:30:00+01,0.449,Netham Weir
-284252.393763688,6697912.39153731,2163,2016/08/24 11:00:00+01,0.077,Brislington
-285656.259471231,6704915.77537443,2164,2015/08/23 13:00:00+01,0.613,Eastville
-284252.393763688,6697912.39153731,2165,2016/10/12 05:00:00+01,0.079,Brislington
-292299.699288219,6699323.02851977,2166,2015/09/01 05:30:00+01,0.958,Ashton Vale
-293204.769686181,6697303.4512554,2167,2015/09/11 05:15:00+01,-0.003,Colliters Brook
-285656.259471231,6704915.77537443,2168,2016/08/27 05:00:00+01,0.347,Eastville
-284399.352004795,6701468.19484754,2169,2015/09/15 05:15:00+01,0.456,Netham Weir
-293204.769686181,6697303.4512554,2170,2016/06/02 17:00:00+01,0.02,Colliters Brook
-284399.352004795,6701468.19484754,2171,2016/10/10 05:00:00+01,0.394,Netham Weir
-293204.769686181,6697303.4512554,2172,2016/01/28 04:00:00+00,0.282,Colliters Brook
-285656.259471231,6704915.77537443,2173,2016/10/14 22:00:00+01,0.269,Eastville
-287945.67407325,6702017.94952149,2174,2016/10/15 17:00:00+01,0.053,Bristol Harbour Passage Street
-284252.393763688,6697912.39153731,2175,2016/10/15 17:00:00+01,0.078,Brislington
-293204.769686181,6697303.4512554,2176,2016/02/06 04:00:00+00,0.272,Colliters Brook
-284252.393763688,6697912.39153731,2177,2016/02/06 23:15:00+00,0.552,Brislington
-284399.352004795,6701468.19484754,2178,2016/02/07 16:45:00+00,1.17,Netham Weir
-284252.393763688,6697912.39153731,2179,2016/02/08 16:30:00+00,0.308,Brislington
-285656.259471231,6704915.77537443,2180,2016/02/10 10:00:00+00,0.63,Eastville
-284252.393763688,6697912.39153731,2181,2016/10/20 05:00:00+01,0.084,Brislington
-292299.699288219,6699323.02851977,2182,2016/10/24 17:00:00+01,0.948,Ashton Vale
-285656.259471231,6704915.77537443,2183,2016/11/01 04:00:00+00,0.274999999999999,Eastville
-285656.259471231,6704915.77537443,2184,2016/11/06 04:00:00+00,0.268,Eastville
-284252.393763688,6697912.39153731,2185,2016/11/15 04:00:00+00,0.109,Brislington
-287945.67407325,6702017.94952149,2186,2016/11/21 22:45:00+00,0.159,Bristol Harbour Passage Street
-293204.769686181,6697303.4512554,2187,2016/11/28 16:00:00+00,0.331,Colliters Brook
-284399.352004795,6701468.19484754,2188,2016/12/02 16:00:00+00,0.454,Netham Weir
-284252.393763688,6697912.39153731,2189,2016/12/08 05:00:00+00,0.096,Brislington
-293204.769686181,6697303.4512554,2190,2016/12/08 16:00:00+00,0.25,Colliters Brook
-284399.352004795,6701468.19484754,2191,2016/12/12 16:00:00+00,0.454,Netham Weir
-284399.352004795,6701468.19484754,2192,2016/12/13 04:00:00+00,0.466,Netham Weir
-285656.259471231,6704915.77537443,2193,2016/12/26 16:00:00+00,7.578,Eastville
-293204.769686181,6697303.4512554,2194,2016/07/07 17:00:00+01,-0.004,Colliters Brook
-284399.352004795,6701468.19484754,2195,2016/01/04 04:00:00+00,0.795,Netham Weir
-284252.393763688,6697912.39153731,2196,2016/07/15 05:00:00+01,0.083,Brislington
-285656.259471231,6704915.77537443,2197,2016/01/09 16:15:00+00,0.379,Eastville
-292299.699288219,6699323.02851977,2198,2016/09/15 05:00:00+01,0.937,Ashton Vale
-293204.769686181,6697303.4512554,2199,2016/01/21 04:00:00+00,0.103,Colliters Brook
-293204.769686181,6697303.4512554,2200,2016/07/23 05:00:00+01,0.012,Colliters Brook
-287945.67407325,6702017.94952149,2201,2016/01/23 21:45:00+00,0.124000000000001,Bristol Harbour Passage Street
-293204.769686181,6697303.4512554,2202,2015/10/28 09:15:00+00,0.018,Colliters Brook
-285656.259471231,6704915.77537443,2203,2015/11/10 04:15:00+00,0.33,Eastville
-293204.769686181,6697303.4512554,2204,2015/11/24 09:15:00+00,0.179,Colliters Brook
-284252.393763688,6697912.39153731,2205,2015/11/24 19:45:00+00,0.143,Brislington
-285656.259471231,6704915.77537443,2206,2015/11/25 04:15:00+00,0.523,Eastville
-285656.259471231,6704915.77537443,2207,2015/07/18 05:30:00+01,0.291,Eastville
-284399.352004795,6701468.19484754,2208,2016/05/13 05:00:00+01,0.599,Netham Weir
-293204.769686181,6697303.4512554,2209,2015/07/22 10:15:00+01,-0.016,Colliters Brook
-284399.352004795,6701468.19484754,2210,2015/07/26 08:45:00+01,0.559,Netham Weir
-287945.67407325,6702017.94952149,2211,2015/08/02 05:15:00+01,0.15,Bristol Harbour Passage Street
-293204.769686181,6697303.4512554,2212,2015/08/06 05:15:00+01,-0.009,Colliters Brook
-284252.393763688,6697912.39153731,2213,2016/05/19 17:00:00+01,0.103,Brislington
-292299.699288219,6699323.02851977,2214,2016/05/19 22:15:00+01,0.955,Ashton Vale
-293204.769686181,6697303.4512554,2215,2015/08/04 05:15:00+01,-0.011,Colliters Brook
-293204.769686181,6697303.4512554,2216,2015/08/04 10:15:00+01,-0.014,Colliters Brook
-285656.259471231,6704915.77537443,2217,2016/05/19 22:15:00+01,0.365,Eastville
-285656.259471231,6704915.77537443,2218,2015/08/07 05:30:00+01,-2.5,Eastville
-284252.393763688,6697912.39153731,2219,2015/08/10 10:15:00+01,0.094,Brislington
-293204.769686181,6697303.4512554,2220,2015/12/15 04:00:00+00,0.226,Colliters Brook
-284399.352004795,6701468.19484754,2221,2015/12/13 07:30:00+00,0.526,Netham Weir
-287945.67407325,6702017.94952149,2222,2016/09/07 17:00:00+01,0.079,Bristol Harbour Passage Street
-287945.67407325,6702017.94952149,2223,2017/05/06 07:15:00+01,6.173,Bristol Harbour Passage Street
-285656.259471231,6704915.77537443,2224,2017/05/07 10:15:00+01,7.494,Eastville
-287945.67407325,6702017.94952149,2225,2017/05/07 07:00:00+01,6.173,Bristol Harbour Passage Street
-293204.769686181,6697303.4512554,2226,2017/05/09 10:00:00+01,-0.002,Colliters Brook
-292299.699288219,6699323.02851977,2227,2017/05/17 17:00:00+01,1.026,Ashton Vale
