X,Y,FID,datetime,siteid,tc_cfu,ec_cfu,tc_mpn,ec_mpn,p_ecc_cfu,fs_cfu,temp,ph,cond,do,dopc,phosphate_,salinity,clost_perf,ammonium_n,turb,ammonium_1,nitrite,nitrate,fcoliforms,bod,cod,sussolids,id,sitename,river,total_coli,total_ecol
-288531.5121,6701217.017,3071,2012/08/16 13:30:00+01,d18,6400,5100,0,0,2400,0,0,0,0,0,0,0,0,430,0,0,0,0,0,0,0,0,0,3797,Redcliffe Bridge,Floating Harbour,6400,5100
-288531.5121,6701217.017,3072,2012/08/17 09:50:00+01,d18,20000,10000,0,0,910,0,0,0,0,0,0,0,0,590,0,0,0,0,0,0,0,0,0,3800,Redcliffe Bridge,Floating Harbour,20000,10000
-289186.4951,6701627.563,3073,2012/09/05 10:45:00+01,d4,1600,560,0,0,200,0,0,0,0,0,0,0,0,360,0,0,0,0,0,0,0,0,0,3817,St Augustines Reach,Floating Harbour,1600,560
-289036.1314,6701008.409,3074,2012/09/05 10:50:00+01,d5,3000,1120,0,0,210,0,0,0,0,0,0,0,0,370,0,0,0,0,0,0,0,0,0,3818,Prince Street Bridge,Floating Harbour,3000,1120
-291720.9616,6700950.118,3075,2012/09/12 13:20:00+01,d13,2000,220,0,0,20,0,16.4,8.21,700,11.11,113.8,0,0.41,100,0,0,0,0,0,0,0,0,0,3827,Cumberland Basin (centre),Floating Harbour,2000,220
-291293.9654,6700743.108,3076,2012/09/26 09:40:00+01,d1,8700,2400,0,0,1500,0,0,0,0,0,0,0,0,220,0,0,0,0,0,0,0,0,0,3834,Baltic Wharf,Floating Harbour,8700,2400
-288531.5121,6701217.017,3077,2012/09/26 10:10:00+01,d18,44000,15000,0,0,6100,0,0,0,0,0,0,0,0,840,0,0,0,0,0,0,0,0,0,3837,Redcliffe Bridge,Floating Harbour,44000,15000
-288531.5121,6701217.017,3078,2012/10/10 11:40:00+01,d18,7000,2900,0,0,340,0,11.8,7.94,613,10.58,97.9,0.13,0.3,350,0,0,0,0,0,0,0,0,0,3854,Redcliffe Bridge,Floating Harbour,7000,2900
-291293.9654,6700743.108,3079,2012/10/31 08:00:00+00,d1,1200,320,0,0,70,0,0,0,0,0,0,0,0,190,0,0,0,0,0,0,0,0,0,3864,Baltic Wharf,Floating Harbour,1200,320
-291293.9654,6700743.108,3080,2012/11/24 14:30:00+00,d1,3600,1200,0,0,170,0,0,0,0,0,0,0,0,420,0,0,0,0,0,0,0,0,0,3894,Baltic Wharf,Floating Harbour,3600,1200
-288531.5121,6701217.017,3081,2012/11/26 08:40:00+00,d18,33000,12000,0,0,4200,0,0,0,0,0,0,0,0,1100,0,0,0,0,0,0,0,0,0,3900,Redcliffe Bridge,Floating Harbour,33000,12000
-291293.9654,6700743.108,3082,2012/11/28 09:00:00+00,d1,4500,1500,0,0,320,0,0,0,0,0,0,0,0,370,0,0,0,0,0,0,0,0,0,3901,Baltic Wharf,Floating Harbour,4500,1500
-289036.1314,6701008.409,3083,2012/12/05 08:15:00+00,d5,9000,2900,0,0,250,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,3907,Prince Street Bridge,Floating Harbour,9000,2900
-288531.5121,6701217.017,3084,2013/01/09 10:25:00+00,d18,6300,1200,0,0,440,0,9.2,7.86,661,11.21,96.8,0.09,0.32,0,0.342,0,0.263076923,0,0,0,0,0,0,3933,Redcliffe Bridge,Floating Harbour,6300,1200
-289036.1314,6701008.409,3085,2013/01/16 08:20:00+00,d5,22000,6000,0,0,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3937,Prince Street Bridge,Floating Harbour,22000,6000
-289036.1314,6701008.409,3086,2013/01/30 08:35:00+00,d5,5200,5200,0,0,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3945,Prince Street Bridge,Floating Harbour,5200,5200
-291293.9654,6700743.108,3087,2013/02/06 08:00:00+00,d1,1800,1100,0,0,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3947,Baltic Wharf,Floating Harbour,1800,1100
-284389.19,6701650.563,3088,2013/02/13 11:40:00+00,d99,5600,3000,0,0,860,0,5.7,7.77,581,12.82,102.4,0.1,0.28,0,0.424,0,0.326153846,0,0,0,0,0,0,3959,Netham Lock,Feeder Canal,5600,3000
-291574.2671,6700865.093,3089,2013/02/26 08:00:00+00,d13a,2600,490,0,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3964,Cumberland Basin Holding Pen,Floating Harbour,2600,490
-291293.9654,6700743.108,3090,2013/02/27 08:30:00+00,d1,2100,870,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3967,Baltic Wharf,Floating Harbour,2100,870
-291293.9654,6700743.108,3091,2013/03/13 10:45:00+00,d1,900,230,0,0,30,0,5.7,8.47,1210,11.83,94.7,0.1,0.6,0,0.381,0,0.293076923,0,0,0,0,0,0,3978,Baltic Wharf,Floating Harbour,900,230
-291720.9616,6700950.118,3092,2013/03/13 10:50:00+00,d13,2600,390,0,0,20,0,5.7,8.43,2714,11.7,94.2,0.1,1.4,0,0.401,0,0.308461538,0,0,0,0,0,0,3984,Cumberland Basin (centre),Floating Harbour,2600,390
-289036.1314,6701008.409,3093,2013/03/27 08:20:00+00,d5,5100,2900,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3993,Prince Street Bridge,Floating Harbour,5100,2900
-289186.4951,6701627.563,3094,2013/04/03 09:45:00+01,d4,1700,190,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3999,St Augustines Reach,Floating Harbour,1700,190
-292142.8133,6701206.861,3095,2013/04/09 08:20:00+01,d13c,1400,690,0,0,280,0,5.3,8.01,19527,13.31,113.2,0,11.5,0,0,0,0,0,0,0,0,0,0,4004,Tidal Avon,River Avon,1400,690
-291293.9654,6700743.108,3096,2013/04/10 08:45:00+01,d1,300,30,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4005,Baltic Wharf,Floating Harbour,300,30
-289186.4951,6701627.563,3097,2013/04/10 09:00:00+01,d4,800,380,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4006,St Augustines Reach,Floating Harbour,800,380
-289036.1314,6701008.409,3098,2013/04/17 09:30:00+01,d5,1100,380,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4014,Prince Street Bridge,Floating Harbour,1100,380
-292142.8133,6701206.861,3099,2013/04/26 09:20:00+01,d13c,900,550,0,0,130,0,10.8,7.7,17590,11.79,113.8,0,10.39,0,0,0,0,0,0,0,0,0,0,4028,Tidal Avon,River Avon,900,550
-289186.4951,6701627.563,3100,2013/05/01 09:10:00+01,d4,70,70,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4030,St Augustines Reach,Floating Harbour,70,70
-289186.4951,6701627.563,3101,2013/05/15 11:05:00+01,d4,2700,700,0,0,870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4043,St Augustines Reach,Floating Harbour,2700,700
-291293.9654,6700743.108,3102,2013/05/22 10:00:00+01,d1,200,30,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4049,Baltic Wharf,Floating Harbour,200,30
-288531.5121,6701217.017,3103,2013/05/29 10:15:00+01,d18,1100,220,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4059,Redcliffe Bridge,Floating Harbour,1100,220
-289186.4951,6701627.563,3104,2013/06/19 11:27:00+01,d4,300,270,0,0,0,0,17,8.54,753,10.01,103.9,0,0.37,0,0,0,0,0,0,0,0,0,0,4074,St Augustines Reach,Floating Harbour,300,270
-291720.9616,6700950.118,3105,2013/06/19 11:05:00+01,d13,100,20,0,0,0,0,17.7,8.37,893,8.4,88.3,0,0.44,0,0,0,0,0,0,0,0,0,0,4077,Cumberland Basin (centre),Floating Harbour,100,20
-291574.2671,6700865.093,3106,2013/06/22 09:15:00+01,d13a,0,100,0,0,20,0,17.6,8.23,1065,6.63,69.6,0,0.53,0,0,0,0,0,0,0,0,0,0,4091,Cumberland Basin Holding Pen,Floating Harbour,0,100
-291574.2671,6700865.093,3107,2013/06/22 09:15:00+01,d13a,0,110,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4092,Cumberland Basin Holding Pen,Floating Harbour,0,110
-291293.9654,6700743.108,3108,2013/06/23 09:30:00+01,d1,400,130,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4098,Baltic Wharf,Floating Harbour,400,130
-291901.5119,6701034.148,3109,2013/06/23 09:05:00+01,d13b,200,140,0,0,0,0,17.3,8.33,1292,7.58,79.2,0,0.65,0,0,0,0,0,0,0,0,0,0,4103,Cumberland Basin Western End,Floating Harbour,200,140
-291720.9616,6700950.118,3110,2013/07/10 11:10:00+01,d13,100,60,0,0,0,0,22,8.71,994,13.13,150.6,0,0.49,0,0,0,0,0,0,0,0,0,0,4120,Cumberland Basin (centre),Floating Harbour,100,60
-288531.5121,6701217.017,3111,2013/07/24 09:40:00+01,d18,3500,3500,0,0,470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4130,Redcliffe Bridge,Floating Harbour,3500,3500
-289036.1314,6701008.409,3112,2013/08/28 09:50:00+01,d5,1200,650,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4154,Prince Street Bridge,Floating Harbour,1200,650
-284389.19,6701650.563,3113,2013/09/11 11:51:00+01,d99,2100,440,0,0,40,0,15.8,8.59,785,8.49,85.8,0,0.39,0,0,0,0,0,0,0,0,0,0,4168,Netham Lock,Feeder Canal,2100,440
-288089.3701,6702158.398,3114,2013/10/04 11:24:00+01,d32,20200,10900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4182,Castle tunnel,Floating Harbour,20200,10900
-289186.4951,6701627.563,3115,2013/10/04 11:05:00+01,d4,20100,5600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4183,St Augustines Reach,Floating Harbour,20100,5600
-291720.9616,6700950.118,3116,2013/10/09 10:27:00+01,d13,2900,200,0,0,0,0,15.7,8.12,2138,7.22,73.2,0,1.1,0,0,0,0,0,0,0,0,0,0,4187,Cumberland Basin (centre),Floating Harbour,2900,200
-288531.5121,6701217.017,3117,2013/12/04 09:30:00+00,d18,16500,5300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4233,Redcliffe Bridge,Floating Harbour,16500,5300
-288531.5121,6701217.017,3118,2014/01/02 08:25:00+00,d18,27000,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4254,Redcliffe Bridge,Floating Harbour,27000,9000
-288457.3322,6701943.483,3119,2014/01/08 11:23:00+00,d9,2000,2000,0,0,0,0,0,0,0,0,0,0.1,0,0,0.3,0,0.230769231,0,0,0,0,0,0,4261,Bristol Bridge,Floating Harbour,2000,2000
-289186.4951,6701627.563,3120,2014/01/29 09:55:00+00,d4,10400,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4273,St Augustines Reach,Floating Harbour,10400,6000
-291293.9654,6700743.108,3121,2014/02/07 09:35:00+00,d1,2000,560,0,0,0,0,6.4,8.03,675,11.12,90.5,0.1,0.33,0,0.4,0,0.307692308,0,0,0,0,0,0,4276,Baltic Wharf,Floating Harbour,2000,560
-289186.4951,6701627.563,3122,2014/02/12 09:00:00+00,d4,6000,1560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4286,St Augustines Reach,Floating Harbour,6000,1560
-289186.4951,6701627.563,3123,2014/02/19 08:20:00+00,d4,18000,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4290,St Augustines Reach,Floating Harbour,18000,5000
-288531.5121,6701217.017,3124,2014/02/19 08:40:00+00,d18,34000,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4292,Redcliffe Bridge,Floating Harbour,34000,15000
-291293.9654,6700743.108,3125,2014/03/05 12:00:00+00,d1,5000,1010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4297,Baltic Wharf,Floating Harbour,5000,1010
-288531.5121,6701217.017,3126,2014/03/05 12:00:00+00,d18,31000,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4300,Redcliffe Bridge,Floating Harbour,31000,5000
-291293.9654,6700743.108,3127,2014/03/19 09:00:00+00,d1,1450,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4310,Baltic Wharf,Floating Harbour,1450,60
-289036.1314,6701008.409,3128,2014/04/02 09:45:00+01,d5,40,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4320,Prince Street Bridge,Floating Harbour,40,30
-288531.5121,6701217.017,3129,2014/04/02 09:50:00+01,d18,50,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4321,Redcliffe Bridge,Floating Harbour,50,40
-288089.3701,6702158.398,3130,2014/04/09 11:57:00+01,d32,1450,180,0,0,0,0,11.6,8.13,658,0.17,1.6,0,0.32,0,0,0,0,0,0,0,0,0,0,4324,Castle tunnel,Floating Harbour,1450,180
-284389.19,6701650.563,3131,2014/04/09 12:27:00+01,d99,1650,250,0,0,0,0,11.6,8.19,659,6.98,64.3,0,0.32,0,0,0,0,0,0,0,0,0,0,4329,Netham Lock,Feeder Canal,1650,250
-288531.5121,6701217.017,3132,2014/04/16 10:15:00+01,d18,310,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4334,Redcliffe Bridge,Floating Harbour,310,90
-288089.3701,6702158.398,3133,2014/05/14 11:22:00+01,d32,3000,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4349,Castle tunnel,Floating Harbour,3000,290
-291293.9654,6700743.108,3134,2014/06/18 09:05:00+01,d1,200,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4377,Baltic Wharf,Floating Harbour,200,40
-289186.4951,6701627.563,3135,2014/06/18 09:15:00+01,d4,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4378,St Augustines Reach,Floating Harbour,200,200
-289186.4951,6701627.563,3136,2014/06/25 09:45:00+01,d4,250,250,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4382,St Augustines Reach,Floating Harbour,250,250
-288531.5121,6701217.017,3137,2014/06/25 09:55:00+01,d18,700,310,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4384,Redcliffe Bridge,Floating Harbour,700,310
-288089.3701,6702158.398,3138,2014/06/26 12:20:00+01,d32,500,90,0,0,90,0,19.5,8.3,713,7.53,82.1,0,0.35,0,0,0,0,0,0,0,0,0,0,4387,Castle tunnel,Floating Harbour,500,90
-284389.19,6701650.563,3139,2014/06/26 12:40:00+01,d99,700,200,0,0,20,0,19.5,8.31,707,7.99,87.2,0,0.35,0,0,0,0,0,0,0,0,0,0,4392,Netham Lock,Feeder Canal,700,200
-290295.4778,6701170.247,3140,2014/07/09 10:57:00+01,d2,200,160,0,0,10,0,19.3,8.03,881,7.05,76.6,0,0.43,0,0,0,0,0,0,0,0,0,0,4414,S.S. Great Britain,Floating Harbour,200,160
-291293.9654,6700743.108,3141,2014/07/23 11:06:00+01,d1,300,180,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4426,Baltic Wharf,Floating Harbour,300,180
-289186.4951,6701627.563,3142,2014/08/13 11:15:00+01,d4,7000,2800,0,0,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4441,St Augustines Reach,Floating Harbour,7000,2800
-288457.3322,6701943.483,3143,2014/08/13 11:35:00+01,d9,21000,6200,0,0,2000,0,0,0,0,0,0,0.4,0,0,0.2,0,0.153846154,0,0,0,0,0,0,4443,Bristol Bridge,Floating Harbour,21000,6200
-291293.9654,6700743.108,3144,2014/09/03 10:35:00+01,d1,500,70,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4455,Baltic Wharf,Floating Harbour,500,70
-291293.9654,6700743.108,3145,2014/09/10 11:15:00+01,d1,1100,310,0,0,60,0,17.6,7.27,1339,9.68,101.7,0.3,0,0,0.4,0,0.307692308,0,0,0,0,0,0,4459,Baltic Wharf,Floating Harbour,1100,310
-289186.4951,6701627.563,3146,2014/09/10 11:37:00+01,d4,700,510,0,0,130,0,17.6,7.74,1572,8.34,87.7,0,0,0,0,0,0,0,0,0,0,0,0,4462,St Augustines Reach,Floating Harbour,700,510
-289186.4951,6701627.563,3147,2014/09/17 10:20:00+01,d4,310,260,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4469,St Augustines Reach,Floating Harbour,310,260
-288531.5121,6701217.017,3148,2014/09/17 10:35:00+01,d18,2400,560,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4471,Redcliffe Bridge,Floating Harbour,2400,560
-289186.4951,6701627.563,3149,2014/09/24 09:25:00+01,d4,1500,500,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4473,St Augustines Reach,Floating Harbour,1500,500
-289036.1314,6701008.409,3150,2014/10/01 12:22:00+01,d5,30000,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4478,Prince Street Bridge,Floating Harbour,30000,620
-288531.5121,6701217.017,3151,2014/10/22 10:10:00+01,d18,6000,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4496,Redcliffe Bridge,Floating Harbour,6000,1300
-289036.1314,6701008.409,3152,2014/10/29 09:35:00+00,d5,780,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4499,Prince Street Bridge,Floating Harbour,780,12
-288531.5121,6701217.017,3153,2014/10/29 09:15:00+00,d18,1450,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4500,Redcliffe Bridge,Floating Harbour,1450,180
-289036.1314,6701008.409,3154,2014/11/26 08:50:00+00,d5,5000,1650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4520,Prince Street Bridge,Floating Harbour,5000,1650
-288531.5121,6701217.017,3155,2014/11/26 09:02:00+00,d18,8000,1090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4521,Redcliffe Bridge,Floating Harbour,8000,1090
-291293.9654,6700743.108,3156,2014/12/17 12:00:00+00,d1,6000,740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4535,Baltic Wharf,Floating Harbour,6000,740
-289036.1314,6701008.409,3157,2015/01/07 10:15:00+00,d5,27000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4545,Prince Street Bridge,Floating Harbour,27000,10000
-288531.5121,6701217.017,3158,2015/01/07 10:20:00+00,d18,14000,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4546,Redcliffe Bridge,Floating Harbour,14000,2010
-291293.9654,6700743.108,3159,2015/01/14 10:02:00+00,d1,12000,4000,0,0,0,0,7.7,8.12,642,11.09,93.2,0.1,0.31,0,0.1,0,0.076923077,0,0,0,0,0,0,4547,Baltic Wharf,Floating Harbour,12000,4000
-290295.4778,6701170.247,3160,2015/01/14 10:17:00+00,d2,16000,3000,0,0,0,0,7.9,7.8,633,11.9,100.5,0,0.31,0,0,0,0,0,0,0,0,0,0,4548,S.S. Great Britain,Floating Harbour,16000,3000
-288089.3701,6702158.398,3161,2015/01/14 11:02:00+00,d32,59000,16000,0,0,0,0,7.7,7.95,579,11.93,100.2,0,0.28,0,0,0,0,0,0,0,0,0,0,4549,Castle tunnel,Floating Harbour,59000,16000
-291293.9654,6700743.108,3162,2015/01/28 10:00:00+00,d1,2000,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4560,Baltic Wharf,Floating Harbour,2000,700
-288531.5121,6701217.017,3163,2015/02/04 10:15:00+00,d18,4000,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4567,Redcliffe Bridge,Floating Harbour,4000,1300
-289186.4951,6701627.563,3164,2015/02/11 10:10:00+00,d4,2010,310,0,0,0,0,4.2,7.9,742,16.36,125.7,0,0.36,0,0,0,0,0,0,0,0,0,0,4571,St Augustines Reach,Floating Harbour,2010,310
-289036.1314,6701008.409,3165,2015/02/11 10:16:00+00,d5,2000,740,0,0,0,0,4.5,7.95,699,16.16,125.1,0,0.34,0,0,0,0,0,0,0,0,0,0,4572,Prince Street Bridge,Floating Harbour,2000,740
-288531.5121,6701217.017,3166,2015/03/04 10:00:00+00,d18,8664,658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4588,Redcliffe Bridge,Floating Harbour,8664,658
-288531.5121,6701217.017,3167,2015/03/11 10:08:00+00,d18,4880,384,0,0,0,0,8.3,7.61,668,14.2,121,0,0.33,0,0,0,0,0,0,0,0,0,0,4595,Redcliffe Bridge,Floating Harbour,4880,384
-289186.4951,6701627.563,3168,2015/03/18 09:40:00+00,d4,1918,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4599,St Augustines Reach,Floating Harbour,1918,187
-291293.9654,6700743.108,3169,2015/03/25 10:40:00+00,d1,1086,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4602,Baltic Wharf,Floating Harbour,1086,199
-289186.4951,6701627.563,3170,2015/04/15 12:18:00+01,d4,308,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4620,St Augustines Reach,Floating Harbour,308,261
-291293.9654,6700743.108,3171,2015/04/22 09:10:00+01,d1,517,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4623,Baltic Wharf,Floating Harbour,517,20
-289186.4951,6701627.563,3172,2015/04/22 09:25:00+01,d4,14100,613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4624,St Augustines Reach,Floating Harbour,14100,613
-291293.9654,6700743.108,3173,2015/04/29 09:30:00+01,d1,238,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4627,Baltic Wharf,Floating Harbour,238,63
-289186.4951,6701627.563,3174,2015/05/06 09:35:00+01,d4,1300,400,0,0,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4632,St Augustines Reach,Floating Harbour,1300,400
-288089.3701,6702158.398,3175,2015/05/12 11:32:00+01,d32,1100,270,0,0,80,0,11.6,8.13,658,0.17,1.6,0,0.32,0,0,0,0,0,0,0,0,0,0,4637,Castle tunnel,Floating Harbour,1100,270
-288531.5121,6701217.017,3176,2015/05/27 09:50:00+01,d18,600,310,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4651,Redcliffe Bridge,Floating Harbour,600,310
-290295.4778,6701170.247,3177,2015/06/10 11:50:00+01,d2,90,90,0,0,20,0,16.2,8.56,1077,12.77,130.3,0,0.54,0,0,0,0,0,0,0,0,0,0,4657,S.S. Great Britain,Floating Harbour,90,90
-289036.1314,6701008.409,3178,2015/06/10 12:05:00+01,d5,400,100,0,0,90,0,15.7,8.76,720,14.79,149.3,0,0.35,0,0,0,0,0,0,0,0,0,0,4660,Prince Street Bridge,Floating Harbour,400,100
-291574.2671,6700865.093,3179,2015/06/12 10:23:00+01,d13a,10,10,0,0,10,0,17.2,8.74,1128,13.34,145.4,0,0.56,0,0,0,0,0,0,0,0,0,0,4671,Cumberland Basin Holding Pen,Floating Harbour,10,10
-291720.9616,6700950.118,3180,2015/06/13 09:24:00+01,d13,200,50,0,0,20,0,17.4,8.73,1115,12.61,131.8,0,0.56,0,0,0,0,0,0,0,0,0,0,4674,Cumberland Basin (centre),Floating Harbour,200,50
-291901.5119,6701034.148,3181,2015/06/13 09:28:00+01,d13b,200,30,0,0,10,0,17.2,8.75,1099,13.36,139.3,0,0.55,0,0,0,0,0,0,0,0,0,0,4676,Cumberland Basin Western End,Floating Harbour,200,30
-291293.9654,6700743.108,3182,2015/06/14 06:26:00+01,d1,400,60,0,0,10,0,16.9,8.75,1034,13.75,146.2,0,0.51,0,0,0,0,0,0,0,0,0,0,4677,Baltic Wharf,Floating Harbour,400,60
-291293.9654,6700743.108,3183,2015/06/17 13:05:00+01,d1,1300,310,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4681,Baltic Wharf,Floating Harbour,1300,310
-291293.9654,6700743.108,3184,2015/07/08 10:40:00+01,d1,900,230,0,0,30,0,19.6,7.98,995,7.33,80.2,0.3,0.49,0,0.3,0,0.230769231,0,0,0,0,0,0,4693,Baltic Wharf,Floating Harbour,900,230
-290295.4778,6701170.247,3185,2015/07/08 10:50:00+01,d2,1300,1300,0,0,280,0,19.3,8.03,881,7.05,76.6,0,0.43,0,0,0,0,0,0,0,0,0,0,4694,S.S. Great Britain,Floating Harbour,1300,1300
-291720.9616,6700950.118,3186,2015/07/08 10:45:00+01,d13,600,220,0,0,30,0,19.8,8.06,1043,7.83,86,0,0.52,0,0,0,0,0,0,0,0,0,0,4701,Cumberland Basin (centre),Floating Harbour,600,220
-288531.5121,6701217.017,3187,2015/07/29 11:20:00+01,d18,3700,530,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4713,Redcliffe Bridge,Floating Harbour,3700,530
-289036.1314,6701008.409,3188,2015/08/19 09:43:00+01,d5,1300,350,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4729,Prince Street Bridge,Floating Harbour,1300,350
-291293.9654,6700743.108,3189,2015/09/09 10:26:00+01,d1,2100,230,0,0,0,0,16.2,7.75,1501,9.24,94,0,0.76,0,0,0,0,0,0,0,0,0,0,4739,Baltic Wharf,Floating Harbour,2100,230
-291720.9616,6700950.118,3190,2015/09/09 10:31:00+01,d13,2400,360,0,0,0,0,16.4,8.03,1600,9.92,101.5,0,0.81,0,0,0,0,0,0,0,0,0,0,4747,Cumberland Basin (centre),Floating Harbour,2400,360
-291293.9654,6700743.108,3191,2015/09/30 10:00:00+01,d1,1400,170,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4756,Baltic Wharf,Floating Harbour,1400,170
-289186.4951,6701627.563,3192,2015/09/30 10:10:00+01,d4,2600,400,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4757,St Augustines Reach,Floating Harbour,2600,400
-290295.4778,6701170.247,3193,2015/10/21 11:37:00+01,d2,1660,210,0,0,0,0,11.8,7.79,988,4.1,38,0,0.49,0,0,0,0,0,0,0,0,0,0,4769,S.S. Great Britain,Floating Harbour,1660,210
-288531.5121,6701217.017,3194,2015/10/21 11:53:00+01,d18,1720,320,0,0,0,0,11.5,7.84,757,3.29,30.3,0,0.37,0,0,0,0,0,0,0,0,0,0,4774,Redcliffe Bridge,Floating Harbour,1720,320
